team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
southeastern-louisiana,2017,Southland,0.647,71.7,"Moses Greenwood",33,13,22,0.539,0.549,0.333,0.679,5.6,0.4,0.4,0.9,1.8,10.2,"Jay Ladner "
georgia-tech,2017,ACC,0.406,65.7,"Moses Wright",25,10,16.5,0.307,0.398,0.065,0.543,3.4,0.7,0.6,0.5,1.2,3.6,"Josh Pastner "
western-kentucky,2017,CUSA,0.711,78.4,"Moustapha Diagne",20,1,6,0.25,0.294,0,0.333,1.6,0.1,0.1,0,0.9,0.6,"Rick Stansbury "
southern,2017,SWAC,0.455,69.1,"Mubashar Ali",24,3,7,0.392,0.4,0,0.676,1.8,0.1,0.1,0.3,0.7,2.6,"Morris Scott "
michigan,2017,"Big Ten",0.805,73.6,"Muhammad-Ali Abdur-Rahkman",41,41,34.9,0.431,0.482,0.374,0.752,3.9,3.2,0.9,0.2,0.7,12.9,"John Beilein "
ohio-state,2017,"Big Ten",0.735,76.2,"Musa Jallow",33,10,14,0.392,0.571,0.25,0.643,1.5,0.8,0.5,0.1,0.9,2.5,"Chris Holtmann "
central-connecticut-state,2017,NEC,0.438,67.8,"Mustafa Jones",32,23,28.4,0.527,0.537,0.222,0.723,4.8,0.9,0.7,1.1,1.5,10.3,"Donyell Marshall "
missouri-state,2017,MVC,0.545,70.1,"Mustafa Lawrence",22,10,12.4,0.375,0.346,0.387,0.765,1.1,0.9,0.6,0,0.6,4.7,"Paul Lusk "
auburn,2017,SEC,0.765,81.9,"Mustapha Heron",32,32,28.6,0.439,0.492,0.331,0.803,5.3,0.9,1.2,0.1,2.1,16.4,"Bruce Pearl "
monmouth,2017,MAAC,0.355,75.4,"Mustapha Traore",29,18,14.4,0.467,0.473,0,0.5,3.7,0.7,0.2,0.2,0.8,3,"King Rice "
eastern-illinois,2017,OVC,0.387,66.6,"Muusa Dama",31,26,24.5,0.546,0.549,0.333,0.707,6.3,1.2,0.5,1.2,1.9,9.9,"Jay Spoonhour "
seton-hall,2017,"Big East",0.647,79.4,"Myles Cale",34,5,17.2,0.467,0.581,0.283,0.629,1.6,0.6,0.6,0.1,0.9,4.3,"Kevin Willard "
lafayette,2017,Patriot,0.323,71.2,"Myles Cherry",30,1,13.2,0.577,0.604,0.25,0.72,3.6,0.6,0.3,0.1,1,2.6,"Fran OHanlon "
central-florida,2017,AAC,0.594,62.7,"Myles Douglas",31,1,8.9,0.294,0.385,0.172,0.471,1.1,0.3,0,0,0.8,2,"Johnny Dawkins "
fresno-state,2017,MWC,0.656,76.8,"Myles Fitzgerald-Warren",7,0,2.4,0,0,0,0,0,0,0,0,0.1,0,"Rodney Terry "
northeastern,2017,CAA,0.697,74.9,"Myles Franklin",16,0,3.6,0.385,0.6,0.25,0.5,0.4,0.2,0.1,0,0.2,0.9,"Bill Coen "
columbia,2017,Ivy,0.296,76.4,"Myles Hanson",19,0,10.5,0.328,0.429,0.279,1,2.3,0.4,0.3,0.2,0.4,3.1,"Jim Engles "
mcneese-state,2017,Southland,0.414,75.3,"Myles Hutchinson",12,0,3.8,0.364,0.429,0.25,0.875,0.6,0.4,0.5,0.1,0.7,2.1,"Dave Simmons "
virginia-military-institute,2017,Southern,0.3,65.1,"Myles Lewis",25,0,9.4,0.457,0.492,0.222,0.733,1.8,0.2,0.1,0.2,0.7,3.5,"Dan Earl "
seton-hall,2017,"Big East",0.647,79.4,"Myles Powell",34,33,31.7,0.433,0.524,0.379,0.789,2.6,2.8,1,0.2,2,15.5,"Kevin Willard "
texas-am-corpus-christi,2017,Southland,0.379,67.7,"Myles Smith",26,17,24.5,0.45,0.505,0.357,0.803,2.6,1.9,0.7,0,2,7.8,"Willis Wilson "
princeton,2017,Ivy,0.448,72.6,"Myles Stephens",29,29,34.4,0.52,0.565,0.412,0.685,6.3,1.4,0.4,0.9,2.2,15.3,"Mitch Henderson "
incarnate-word,2017,Southland,0.25,70.6,"Myles Thornton",14,1,1.7,0,0,0,0.5,0.1,0,0,0.1,0.1,0.1,"Ken Burmeister "
liberty,2017,"Big South",0.595,70.8,"Myo Baxter-Bell",36,8,12.6,0.481,0.497,0.143,0.814,2,1.1,0.7,0.2,1.2,5.6,"Ritchie McKay "
fairleigh-dickinson,2017,NEC,0.419,74.6,"Nadi Beciri",27,0,5.8,0.41,0.469,0.143,0.5,1.7,0.3,0.3,0.3,0.5,1.5,"Greg Herenda "
washington,2017,Pac-12,0.618,74.6,"Nahziah Carter",34,2,14.2,0.469,0.5,0.409,0.618,1.7,0.5,0.8,0.4,1,5.1,"Mike Hopkins "
san-jose-state,2017,MWC,0.133,65.8,"Nai Carlisle",19,2,17.4,0.426,0.429,0.417,0.741,1.8,1.9,0.5,0,1.2,4.1,"Jean Prioleau "
maryland-eastern-shore,2017,MEAC,0.219,62.3,"Najee Fitzgerald",21,3,4.7,0.4,0.5,0,0.6,0.6,0.1,0,0,0.2,0.3,"Bobby Collins "
xavier,2017,"Big East",0.829,84.4,"Naji Marshall",35,18,21.8,0.53,0.587,0.349,0.753,4.4,1.6,0.7,0.3,1.6,7.7,"Chris Mack "
michigan,2017,"Big Ten",0.805,73.6,"Naji Ozeir",2,0,3.5,0.5,0.5,0,0,0.5,0,0.5,0,0,1,"John Beilein "
rice,2017,CUSA,0.226,68.2,"Najja Hunter",30,10,17.6,0.433,0.475,0.31,0.59,3.1,1.1,0.6,0.3,1.6,6.4,"Scott Pera "
pacific,2017,WCC,0.438,71.3,"Namdi Okonkwo",32,17,19.6,0.66,0.66,0,0.667,4.6,0.3,0.2,2.5,0.7,5.1,"Damon Stoudamire "
colorado,2017,Pac-12,0.531,72.1,"Namon Wright",30,13,22.9,0.435,0.493,0.333,0.737,3.5,1.1,0.5,0.3,1.9,9.7,"Tad Boyle "
nebraska,2017,"Big Ten",0.667,72.3,"Nana Akenten",7,0,3,0.222,0,0.25,0.5,0.3,0,0,0,0,1,"Tim Miles "
bucknell,2017,Patriot,0.714,81.1,"Nana Foulland",35,35,28.6,0.587,0.59,0,0.557,7,1.3,0.5,1.7,1.8,15.2,"Nathan Davis "
illinois-chicago,2017,Horizon,0.556,75.2,"Naradain James",3,0,8.3,0.111,0.2,0,0.5,1.3,0,0.3,1,0.3,1,"Steve McClain "
florida-am,2017,MEAC,0.265,68.9,"Nasir Core",34,12,15,0.372,0.413,0.306,0.612,2.4,1.2,0.7,0.1,1.4,4.5,"Robert McCullum "
chattanooga,2017,Southern,0.303,69.4,"Nat Dixon",31,30,36.5,0.438,0.484,0.395,0.735,4.6,1.9,1,0.3,2,13.8,"Lamont Paris "
alabama-birmingham,2017,CUSA,0.606,76.8,"Nate Darling",33,31,28,0.477,0.589,0.409,0.83,3,2.8,0.4,0.3,2,10.1,"Rob Ehsan "
utah,2017,Pac-12,0.657,73.5,"Nate Duda",1,0,4,0,0,0,0,0,0,0,0,0,0,"Larry Krystkowiak "
butler,2017,"Big East",0.6,78.9,"Nate Fowler",35,2,17.4,0.607,0.659,0.333,0.842,3.1,0.6,0.5,0.5,0.7,5.9,"LaVall Jordan "
howard,2017,MEAC,0.303,74.2,"Nate Garvey",30,0,6.3,0.288,0.333,0.271,0.615,0.4,0.4,0.2,0.1,0.3,2,"Kevin Nickelberry "
fresno-state,2017,MWC,0.656,76.8,"Nate Grimes",29,0,12.5,0.633,0.633,0,0.45,5.4,0.2,0.2,1.1,0.6,4.6,"Rodney Terry "
columbia,2017,Ivy,0.296,76.4,"Nate Hickman",27,27,27.2,0.367,0.441,0.295,0.788,3.1,1.4,0.7,0.2,1.6,8.7,"Jim Engles "
gardner-webb,2017,"Big South",0.438,70.6,"Nate Johnson",12,0,11.3,0.333,0.647,0.176,0.5,1.3,1.3,0.5,0.4,1.2,3.8,"Tim Craft "
bucknell,2017,Patriot,0.714,81.1,"Nate Jones",32,3,11.4,0.319,0.5,0.281,0.529,1.4,0.6,0.3,0,0.2,2.2,"Nathan Davis "
bradley,2017,MVC,0.606,67.4,"Nate Kennell",33,16,25.7,0.378,0.366,0.383,0.771,2.7,1.8,0.7,0.2,1.5,9.2,"Brian Wardle "
minnesota,2017,"Big Ten",0.469,75.2,"Nate Mason",31,31,34.1,0.393,0.394,0.391,0.776,3.6,4.2,1.1,0.1,1.5,16.7,"Richard Pitino "
mississippi-valley-state,2017,SWAC,0.125,64.8,"Nate Nahimy",30,10,19.3,0.34,0.446,0.224,0.64,1.4,1.4,0.7,0,1.1,4.2,"Andre Payne "
toledo,2017,MAC,0.676,79,"Nate Navigato",34,33,32.6,0.451,0.521,0.427,0.784,4.2,1.7,0.4,0.5,0.6,12.2,"Tod Kowalczyk "
temple,2017,AAC,0.515,69.9,"Nate Pierre-Louis",27,1,16.9,0.46,0.528,0.333,0.576,3,0.6,0.9,0.3,0.7,7.5,"Fran Dunphy "
san-francisco,2017,WCC,0.564,68.8,"Nate Renfro",39,29,23.3,0.495,0.655,0.243,0.417,5.3,1.5,0.6,1.1,1.4,6.1,"Kyle Smith "
wisconsin,2017,"Big Ten",0.455,66.8,"Nate Reuvers",28,15,16.6,0.382,0.438,0.255,0.833,2,0.8,0.3,0.9,1,5.3,"Greg Gard "
vermont,2017,AEC,0.771,73.9,"Nate Rohrer",28,0,9.7,0.531,0.63,0,0.682,1.3,0.4,0.3,0.2,0.3,1.8,"John Becker "
bucknell,2017,Patriot,0.714,81.1,"Nate Sestina",34,0,14.9,0.56,0.636,0.341,0.744,3.9,0.9,0.3,0.6,1,6.5,"Nathan Davis "
idaho,2017,"Big Sky",0.71,75.2,"Nate Sherwood",31,29,29.2,0.529,0.536,0.483,0.829,4.7,1.7,0.6,0.4,1.5,9.5,"Don Verlin "
providence,2017,"Big East",0.6,73.6,"Nate Watson",35,9,13.8,0.595,0.595,0,0.696,1.9,0.1,0.2,0.7,0.8,6.8,"Ed Cooley "
stephen-f-austin,2017,Southland,0.8,80.5,"Nathan Bain",24,0,6.4,0.5,0.591,0.167,0.692,0.8,0.3,0.5,0.3,0.5,2,"Kyle Keller "
richmond,2017,A-10,0.375,71.8,"Nathan Cayo",32,2,12.7,0.439,0.518,0,0.593,1.7,0.4,0.3,0.4,0.5,2.3,"Chris Mooney "
texas-arlington,2017,"Sun Belt",0.618,77.6,"Nathan Hawkins",33,31,28.6,0.365,0.456,0.267,0.528,2.6,2.1,1.2,0.1,1.8,6.3,"Scott Cross "
wofford,2017,Southern,0.618,75.8,"Nathan Hoover",34,17,27.1,0.425,0.455,0.405,0.831,2.6,1.4,0.6,0.1,1.1,11,"Mike Young "
william-mary,2017,CAA,0.613,85,"Nathan Knight",31,30,28.7,0.575,0.606,0.306,0.769,7.3,2.2,0.6,2,2.7,18.5,"Tony Shaver "
central-florida,2017,AAC,0.594,62.7,"Nathan Laing",20,0,2.6,0,0,0,0,0.3,0.1,0,0,0.2,0,"Johnny Dawkins "
charleston-southern,2017,"Big South",0.484,72,"Nathan Payne",5,0,5.2,0.25,0.25,0,0.333,1.6,0,0,0.2,0,1,"Barclay Radebaugh "
elon,2017,CAA,0.438,73.3,"Nathan Priddy",7,0,4.7,0.5,0.4,0.6,0,0.1,0.3,0,0,0.7,1.9,"Matt Matheny "
chicago-state,2017,WAC,0.094,67.8,"Nathan Townsen Jr.",12,0,6.3,0.333,0.333,0.333,0.8,0.3,0.8,0.3,0,1,1.6,"Tracy Dildy "
youngstown-state,2017,Horizon,0.25,75.3,"Naz Bohannon",32,30,29.2,0.412,0.435,0.231,0.576,8.1,1.4,0.7,0.2,1.6,7.2,"Jerrod Calhoun "
penn-state,2017,"Big Ten",0.667,74.7,"Nazeer Bostick",35,3,17.2,0.418,0.462,0.25,0.73,2.3,0.7,0.6,0.2,1.1,4.7,"Patrick Chambers "
st-bonaventure,2017,A-10,0.765,77.1,"Ndene Gueye",5,1,3.4,0,0,0,0.5,1,0,0.4,0,0.4,0.6,"Mark Schmidt "
texas-state,2017,"Sun Belt",0.455,66.4,"Nedeljko Prijovic",30,8,16.3,0.455,0.526,0.281,0.625,3.4,0.8,0.1,0.4,0.7,4.1,"Danny Kaspar "
grand-canyon,2017,WAC,0.647,73.9,"Nehemiah Allen",5,0,2.2,0.5,1,0,0.5,0,0,0,0,0,0.6,"Dan Majerle "
manhattan,2017,MAAC,0.452,69.3,"Nehemiah Mack",30,4,14.7,0.404,0.529,0.333,0.615,0.9,1.3,0.7,0,0.7,1.9,"Steve Masiello "
bowling-green-state,2017,MAC,0.5,75.9,"Nelly Cummings",30,1,13.2,0.38,0.456,0.25,0.607,1.1,1,0.7,0.1,0.6,3.6,"Michael Huger "
st-bonaventure,2017,A-10,0.765,77.1,"Nelson Kaputo",33,5,10.2,0.417,0.593,0.333,0.905,0.6,1.1,0.5,0,0.5,3.3,"Mark Schmidt "
loyola-md,2017,Patriot,0.29,69.5,"Nevell Provo",12,1,7.4,0.2,0.25,0.19,0,0.7,0.3,0.3,0,0.3,1.2,"G.G. Smith "
fresno-state,2017,MWC,0.656,76.8,"New Williams",4,0,2,0.333,0.5,0,1,0,0,0.3,0,0.5,0.8,"Rodney Terry "
norfolk-state,2017,MEAC,0.424,72.7,"Nic Thomas",30,7,20.3,0.323,0.324,0.322,0.793,2.9,1.5,0.3,0,1.8,8.5,"Robert Jones "
iowa,2017,"Big Ten",0.424,79.7,"Nicholas Baer",27,17,21.4,0.402,0.526,0.307,0.591,5,1.8,1,0.9,1.1,5.3,"Fran McCaffery "
virginia-tech,2017,ACC,0.636,79.8,"Nicholas Fullard",9,0,1.6,0,0,0,0,0.1,0,0,0,0.2,0,"Buzz Williams "
duquesne,2017,A-10,0.5,72.4,"Nicholas Kratholm",9,0,6,0.231,0.2,0.25,0.167,1.1,0.1,0,0,0.3,1,"Keith Dambrot "
texas-san-antonio,2017,CUSA,0.571,78.3,"Nick Allen",35,35,24.8,0.515,0.558,0.429,0.678,5.1,1,0.5,0.4,1.7,8.9,"Steve Henson "
northern-kentucky,2017,Horizon,0.688,77.7,"Nick Ayers",8,1,2.3,0,0,0,0,0.8,0.3,0.1,0,0,0,"John Brannen "
robert-morris,2017,NEC,0.485,68.8,"Nick Castelveter",2,0,2,0,0,0,0,1,0,0,0,0,0,"Andrew Toole "
oakland,2017,Horizon,0.576,78.2,"Nick Daniels",33,17,25.2,0.364,0.344,0.373,0.722,2.7,3.9,1,0.1,2.2,8.5,"Greg Kampe "
south-alabama,2017,"Sun Belt",0.438,69.6,"Nick Davis",30,24,24.4,0.458,0.593,0.286,0.475,5.7,1,0.8,1,1.4,5.6,"Matthew Graves "
chattanooga,2017,Southern,0.303,69.4,"Nick Desmarais",2,0,2,0,0,0,0,0.5,0,0,0,0,0,"Lamont Paris "
george-mason,2017,A-10,0.485,71.8,"Nick Diclementi",4,0,1.3,0,0,0,0,0.5,0,0.3,0,0.3,0,"Dave Paulsen "
loyola-il,2017,MVC,0.842,71.6,"Nick DiNardi",9,0,1.3,0.2,0.2,0,0,0.4,0,0,0,0.1,0.2,"Porter Moser "
texas-pan-american,2017,WAC,0.455,75.5,"Nick Dixon",33,32,29.6,0.448,0.498,0.353,0.796,4.4,2.4,1.4,0.2,2.5,20.3,"Lew Hill "
army,2017,Patriot,0.433,74.3,"Nick Finke",1,0,4,0,0,0,0,0,0,0,0,0,0,"Jimmy Allen "
albany-ny,2017,AEC,0.688,74.2,"Nick Fruscio",5,0,1.2,0.333,0.5,0,0,0,0,0,0,0.2,0.4,"Will Brown "
south-dakota,2017,Summit,0.743,80.9,"Nick Fuller",35,1,16.4,0.56,0.631,0.275,0.796,4.1,0.5,0.4,0.3,0.8,8.8,"Craig Smith "
lamar,2017,Southland,0.576,75.8,"Nick Garth",33,8,26.8,0.413,0.467,0.378,0.838,2.3,1.6,0.6,0,1.3,13.6,"Tic Price "
campbell,2017,"Big South",0.529,75.9,"Nick Greely",3,0,5,0.667,0.667,0,0.8,0.7,0.7,0.3,0,0.3,4,"Kevin McGeehan "
saint-peters,2017,MAAC,0.438,65.2,"Nick Griffin",32,31,32.7,0.382,0.405,0.363,0.738,2.9,1.3,0.5,0.2,1.3,12.6,"John Dunne "
california,2017,Pac-12,0.25,67.7,"Nick Hamilton",31,7,14.3,0.345,0.366,0.286,0.68,1.9,0.7,0.5,0,1,1.9,"Wyking Jones "
college-of-charleston,2017,CAA,0.765,74.6,"Nick Harris",33,33,25.5,0.549,0.549,0,0.617,6.5,0.4,0.4,1.2,1.1,5.9,"Earl Grant "
boston-university,2017,Patriot,0.484,70.5,"Nick Havener",27,11,15,0.538,0.542,0.333,0.632,3.8,1,0.8,0.9,1.6,6.7,"Joe Jones "
belmont,2017,OVC,0.727,77.6,"Nick Hopkins",28,0,16.5,0.419,0.538,0.397,0.75,2,0.9,0.6,0,0.6,7.4,"Rick Byrd "
appalachian-state,2017,"Sun Belt",0.455,76.4,"Nick Hough",6,0,3.5,0.625,0.75,0.5,0,0.8,0.2,0.5,0,0.5,2,"Jim Fox "
middle-tennessee,2017,CUSA,0.758,75.1,"Nick King",33,33,32.9,0.495,0.523,0.389,0.732,8.4,2,0.7,0.2,2.8,21,"Kermit Davis "
san-francisco,2017,WCC,0.564,68.8,"Nick Loew",9,3,8.4,0.5,0.5,0,0.667,1.6,0.3,0.2,0.1,0.2,1.8,"Kyle Smith "
american,2017,Patriot,0.2,65.4,"Nick Macarchuk",18,0,11.8,0.667,0.636,1,0.25,1.3,0.7,0.4,0.1,0.6,1,"Mike Brennan "
wagner,2017,NEC,0.697,74.2,"Nick Madray",9,1,11.3,0.308,0.318,0.25,0.8,2.9,0.3,0.1,0.6,1.1,2.8,"Bashir Mason "
kennesaw-state,2017,A-Sun,0.333,72.7,"Nick Masterson",30,30,36.7,0.555,0.566,0.541,0.882,2.8,3.2,0.8,0.1,1.5,15.8,"Al Skinner "
eastern-kentucky,2017,OVC,0.355,71.9,"Nick Mayo",31,31,34.3,0.526,0.545,0.446,0.839,6.7,2.2,0.8,1.5,3.2,18,"Dan McHale "
drake,2017,MVC,0.5,73.7,"Nick McGlynn",34,34,23.1,0.523,0.539,0.333,0.753,5.7,1.1,0.4,1.6,1.1,11.8,"Niko Medved "
texas-pan-american,2017,WAC,0.455,75.5,"Nick Mora",3,0,1.7,0,0,0,0,0.3,0.7,0,0,0.7,0,"Lew Hill "
alabama-birmingham,2017,CUSA,0.606,76.8,"Nick Norton",32,32,29.4,0.376,0.46,0.34,0.806,2.8,4.9,1.2,0,1.6,7.5,"Rob Ehsan "
campbell,2017,"Big South",0.529,75.9,"Nick Parker",8,1,5.9,0.353,0.4,0.333,1,1.5,0.8,0,0.1,0.4,2.3,"Kevin McGeehan "
buffalo,2017,MAC,0.75,84.6,"Nick Perkins",36,10,27.5,0.474,0.527,0.319,0.733,6,0.8,0.3,0.6,2,16.2,"Nate Oats "
north-carolina-wilmington,2017,CAA,0.344,79.4,"Nick Powell",19,1,7.5,0.194,0.182,0.2,0.5,0.9,0.2,0.2,0,0.3,0.9,"C.B. McGrath "
southern-california,2017,Pac-12,0.667,77.7,"Nick Rakocevic",36,22,21.1,0.627,0.627,0,0.548,6.2,0.5,0.7,0.5,0.9,8.1,"Andy Enfield "
kentucky,2017,SEC,0.703,76.8,"Nick Richards",37,37,14.7,0.616,0.616,0,0.718,4.4,0.2,0.1,0.9,0.7,5.1,"John Calipari "
saint-josephs,2017,A-10,0.5,74.1,"Nick Robinson",31,11,25.9,0.463,0.504,0.348,0.803,5.2,2.5,1,0.4,1.5,7.7,"Phil Martelli "
iupui,2017,Horizon,0.367,68.2,"Nick Rogers",27,25,23.5,0.333,0.324,0.347,0.714,1.6,3,0.4,0,2.1,5.1,"Jason Gardner "
florida-am,2017,MEAC,0.265,68.9,"Nick Severado",32,23,23.9,0.422,0.426,0,0.644,4.3,0.4,0.5,0.7,1,3.8,"Robert McCullum "
richmond,2017,A-10,0.375,71.8,"Nick Sherod",32,32,31.5,0.481,0.556,0.391,0.802,5,1.4,1,0.1,1.1,14.3,"Chris Mooney "
mississippi-state,2017,SEC,0.676,73.4,"Nick Singleton",9,0,2.8,0.643,0.714,0.571,0,0.6,0.1,0,0,0.2,2.4,"Ben Howland "
xavier,2017,"Big East",0.829,84.4,"Nick Vanderpohl",4,0,1,0,0,0,0,0,0.3,0,0,0,0,"Chris Mack "
michigan-state,2017,"Big Ten",0.857,80.2,"Nick Ward",35,34,18.9,0.648,0.647,1,0.621,7.1,0.5,0.3,1.3,1.7,12.4,"Tom Izzo "
mississippi-state,2017,SEC,0.676,73.4,"Nick Weatherspoon",36,36,28.4,0.479,0.554,0.292,0.722,2.9,2.1,0.9,0.1,1.1,10.8,"Ben Howland "
iowa-state,2017,"Big 12",0.419,72.8,"Nick Weiler-Babb",22,20,36,0.447,0.508,0.323,0.759,7,6.8,1.3,0.4,2.5,11.3,"Steve Prohm "
virginia-tech,2017,ACC,0.636,79.8,"Nickeil Alexander-Walker",33,33,25.5,0.449,0.516,0.392,0.73,3.8,1.5,0.8,0.5,1.6,10.7,"Buzz Williams "
colorado-state,2017,MWC,0.344,72.3,"Nico Carvacho",32,32,28.7,0.507,0.518,0.375,0.608,10.3,2.2,0.7,0.7,2,9.2,"Larry Eustachy "
siena,2017,MAAC,0.25,67.7,"Nico Clareth",15,6,26.5,0.376,0.38,0.371,0.867,3.4,1.8,0.8,0.5,3,15.1,"Jimmy Patsos "
rhode-island,2017,A-10,0.765,76,"Nicola Akele",29,0,8.6,0.464,0.5,0.25,0.667,1.9,0.2,0.2,0.2,0.2,2,"Dan Hurley "
georgia,2017,SEC,0.545,68.1,"Nicolas Claxton",33,5,14.7,0.449,0.474,0.364,0.523,3.9,0.2,0.2,1.3,0.7,3.9,"Mark Fox "
texas-tech,2017,"Big 12",0.73,74.6,"Niem Stevenson",37,19,20.5,0.394,0.392,0.398,0.687,3,1.8,0.5,0.2,1.1,7.5,"Chris Beard "
wagner,2017,NEC,0.697,74.2,"Nigel Jackson",26,16,17,0.38,0.449,0.341,0.824,3.7,0.8,0.4,0.6,1.1,5.7,"Bashir Mason "
virginia,2017,ACC,0.912,67.1,"Nigel Johnson",31,1,16.5,0.386,0.417,0.327,0.605,1.6,1.6,0.7,0,0.8,4.9,"Tony Bennett "
grambling,2017,SWAC,0.548,72.8,"Nigel Ribeiro",19,1,20.9,0.373,0.375,0.367,0.649,2.6,1.6,1.1,0.2,1.3,6.5,"Donte Jackson "
kansas-state,2017,"Big 12",0.676,71.1,"Nigel Shadd",8,0,6.3,0.375,0.375,0,0.75,2,0,0,0,0.4,1.1,"Bruce Weber "
texas-state,2017,"Sun Belt",0.455,66.4,"Nijal Pearson",33,32,32.6,0.394,0.437,0.33,0.709,6,2.4,1.3,0.4,2.4,15.2,"Danny Kaspar "
boston-college,2017,ACC,0.543,76.4,"Nik Popovic",35,33,26,0.507,0.538,0.2,0.713,6.2,1.3,0.4,0.8,1.9,9.9,"Jim Christian "
miami-oh,2017,MAC,0.471,72,"Nike Sibande",34,33,32.9,0.414,0.487,0.35,0.733,4.3,1.2,1.1,0.1,2.1,15.1,"Jack Owens "
montana,2017,"Big Sky",0.765,77.2,"Niko Bevens",15,0,1.6,0.25,0,0.333,0,0.1,0.1,0.1,0,0.1,0.2,"Travis DeCuire "
hartford,2017,AEC,0.576,70.5,"Nikola Colovic",5,0,1.8,0,0,0,0,0.4,0,0,0,0,0,"John Gallagher "
notre-dame,2017,ACC,0.583,74.9,"Nikola Djogo",32,3,15.7,0.284,0.341,0.241,0.524,2.2,0.7,0.3,0.2,0.5,2.6,"Mike Brey "
south-florida,2017,AAC,0.313,63.3,"Nikola Scekic",32,30,15.5,0.373,0.364,0.5,0.412,2.6,0.1,0,0.5,0.7,2.3,"Brian Gregory "
georgia-state,2017,"Sun Belt",0.686,74.7,"Nile Felton",12,0,1.1,0,0,0,0,0.3,0,0,0,0,0,"Ron Hunter "
iona,2017,MAAC,0.588,79.5,"Nils Taylor",2,0,1,0,0,0,0,0,0.5,0,0,0,0,"Tim Cluess "
saint-peters,2017,MAAC,0.438,65.2,"Nnamdi Enechionyia",32,32,26.6,0.339,0.355,0.326,0.756,2.6,1.2,0.6,0.3,1.2,5.4,"John Dunne "
north-dakota-state,2017,Summit,0.469,74.4,"Nnamdi Van Dulm",6,0,6.8,0.429,0.5,0,0.333,1.7,1,0.2,0,0.3,1.2,"David Richman "
san-jose-state,2017,MWC,0.133,65.8,"Noah Baumann",30,17,17.8,0.406,0.304,0.46,0.5,1.9,1.3,0.4,0.1,1.7,5.2,"Jean Prioleau "
princeton,2017,Ivy,0.448,72.6,"Noah Bramlage",13,0,4.3,0.333,0.364,0.25,0.333,0.7,0.4,0.1,0,0.1,0.9,"Mitch Henderson "
washington,2017,Pac-12,0.618,74.6,"Noah Dickerson",34,33,26.9,0.569,0.571,0.4,0.786,8.4,0.9,0.7,0.6,2.3,15.5,"Mike Hopkins "
evansville,2017,MVC,0.531,65.4,"Noah Frederking",32,10,21.6,0.383,0.398,0.364,0.814,1.8,1.1,0.4,0.1,0.9,5.4,"Marty Simmons "
north-florida,2017,A-Sun,0.424,80.8,"Noah Horchler",33,31,26.3,0.55,0.611,0.348,0.605,8.6,1.3,0.5,1.6,1.4,11.7,"Matthew Driscoll "
northern-illinois,2017,MAC,0.406,72.5,"Noah McCarty",32,0,16.6,0.414,0.482,0.242,0.605,3.2,0.6,0.5,0.3,1,4.1,"Mark Montgomery "
fairleigh-dickinson,2017,NEC,0.419,74.6,"Noah Morgan",30,26,27.9,0.476,0.507,0.436,0.828,4.9,1.4,0.8,0.7,2,11,"Greg Herenda "
drake,2017,MVC,0.5,73.7,"Noah Thomas",34,2,12.1,0.39,0.48,0.324,0.588,1.3,1,0.6,0.1,1.1,3.6,"Niko Medved "
iupui,2017,Horizon,0.367,68.2,"Noah Thomas",2,0,4,1,1,0,1,2,0,0,0.5,0,2,"Jason Gardner "
yale,2017,Ivy,0.516,74.6,"Noah Yates",31,3,17.3,0.458,0.677,0.382,0.786,2.9,1.2,0.6,0.2,1,5.4,"James Jones "
youngstown-state,2017,Horizon,0.25,75.3,"Noe Anabir",25,5,9.7,0.561,0.561,0,0.52,1.9,0.5,0.3,0.2,0.6,2.4,"Jerrod Calhoun "
purdue,2017,"Big Ten",0.811,80.4,"Nojel Eastern",37,0,12.6,0.483,0.5,0.333,0.417,2.5,1.1,0.6,0.1,1.1,2.9,"Matt Painter "
maryland-baltimore-county,2017,AEC,0.694,73.1,"Nolan Gerrity",35,16,12.5,0.489,0.489,0,0.296,3,0.7,0.3,0.5,0.7,2.9,"Ryan Odom "
san-diego-state,2017,MWC,0.667,77.1,"Nolan Narain",23,1,10.8,0.688,0.755,0.364,0.652,2,0.3,0.2,0.1,0.8,4.7,"Brian Dutcher "
pepperdine,2017,WCC,0.188,71.3,"Nolan Taylor",15,7,19.9,0.495,0.526,0.125,0.596,4,0.9,0.2,0.3,0.7,8.9,"Marty Wilson "
jacksonville-state,2017,OVC,0.639,71.9,"Norbertas Giga",36,35,25.3,0.417,0.46,0.277,0.744,6.3,1.6,0.4,0.7,1.8,8.6,"Ray Harper "
texas-tech,2017,"Big 12",0.73,74.6,"Norense Odiase",37,29,14.8,0.52,0.52,0,0.606,4.5,0.7,0.5,0.4,1.2,3.8,"Chris Beard "
navy,2017,Patriot,0.625,68.7,"Nourse Fox",30,4,9.3,0.273,0.444,0.067,0.8,0.7,1,0.4,0,0.7,0.9,"Ed DeChellis "
idaho-state,2017,"Big Sky",0.467,73.7,"Novak Topalovic",30,30,27.1,0.528,0.533,0,0.551,6.8,1.2,0.3,1.1,3,10.7,"Bill Evans "
