team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
michigan-state,2013,"Big Ten",0.763,75.5,"Alvin Ellis",36,1,7.9,0.48,0.486,0.462,0.591,0.6,0.4,0.4,0.1,0.6,1.9,"Tom Izzo "
texas-el-paso,2013,CUSA,0.676,69,"Alvin Jones",3,0,1.7,0,0,0,0,0,0,0,0,0,0,"Tim Floyd "
cal-state-bakersfield,2013,WAC,0.406,69.2,"Aly Ahmed",24,20,23.6,0.479,0.479,0,0.662,6.6,0.5,0.5,0.8,1.7,8.9,"Rod Barnes "
portland-state,2013,"Big Sky",0.531,72.5,"Alyx Foster",31,0,8.4,0.421,0.4,0.444,0.571,1.1,0.2,0.2,0,0.2,0.9,"Tyler Geving "
north-texas,2013,CUSA,0.5,69.6,"Alzee Williams",32,28,28.4,0.461,0.467,0.25,0.752,2.4,1.4,0.7,0.1,1,11.1,"Tony Benford "
pepperdine,2013,WCC,0.484,71.2,"Amadi Udenyi",21,15,22,0.313,0.3,0.323,0.673,1.3,2.7,0.9,0,1.6,5.9,"Marty Wilson "
fairfield,2013,MAAC,0.219,63.4,"Amadou Sidibe",32,27,23.7,0.452,0.452,0,0.702,6.6,0.8,0.5,0.3,1.1,5.6,"Sydney Johnson "
old-dominion,2013,CUSA,0.5,64.2,"Ambrose Mosley",36,1,19.9,0.361,0.406,0.343,0.721,2.9,0.9,0.7,0,0.7,7.3,"Jeff Jones "
st-francis-ny,2013,NEC,0.563,69,"Amdy Fall",32,2,16.8,0.456,0.456,0,0.658,3.9,0.2,0.3,1.7,1.1,5.2,"Glenn Braica "
ohio-state,2013,"Big Ten",0.714,69.5,"Amedeo Della Valle",33,0,11.9,0.347,0.383,0.324,0.658,1.8,0.2,0.2,0.2,0.6,4,"Thad Matta "
connecticut,2013,AAC,0.8,71.8,"Amida Brimah",40,17,16.2,0.64,0.64,0,0.574,3,0.3,0.1,2.3,0.7,4.1,"Kevin Ollie "
duke,2013,ACC,0.743,78.4,"Amile Jefferson",35,26,22.7,0.644,0.644,0,0.494,6.9,1,0.7,0.6,0.7,6.5,"Mike Krzyzewski "
nicholls-state,2013,Southland,0.483,68.5,"Amin Torres",28,1,10.8,0.375,0.467,0.283,0.714,0.8,0.9,0.4,0,1.1,4.7,"J.P. Piper "
ohio-state,2013,"Big Ten",0.714,69.5,"Amir Williams",35,35,23.1,0.598,0.598,0,0.651,5.8,0.3,0.4,1.8,1.5,7.8,"Thad Matta "
tennessee-tech,2013,OVC,0.515,72,"Ammanuel Diressa",15,2,7.9,0.375,0.636,0.238,0.7,0.9,0.6,0.3,0,0.4,2.4,"Steve Payne "
louisiana-monroe,2013,"Sun Belt",0.37,64.4,"Amos Olatayo",14,11,28,0.453,0.552,0.317,0.569,5.3,0.7,0.9,0.6,2.3,13.2,"Keith Richard "
texas-christian,2013,"Big 12",0.29,63.6,"Amric Fields",18,14,31.3,0.434,0.474,0.339,0.639,6.1,1.2,0.4,0.9,1.8,13.1,"Trent Johnson "
george-mason,2013,A-10,0.355,69.5,"Anali Okoloji",17,0,8,0.333,0.292,0.667,0.536,1.8,0.2,0.4,0.1,0.6,2.1,"Paul Hewitt "
st-bonaventure,2013,A-10,0.545,73.4,"Andell Cumberbatch",31,25,22.9,0.429,0.486,0.314,0.636,4,1.5,1,0.2,1.5,8.2,"Mark Schmidt "
south-dakota-state,2013,Summit,0.594,72.3,"Anders Broman",26,5,14.3,0.348,0.395,0.306,0.793,1,1,0.2,0.1,0.6,3.9,"Scott Nagy "
albany-ny,2013,AEC,0.559,65.9,"Anders Haas",21,0,6.4,0.34,0.333,0.341,0.846,0.6,0.2,0,0,0.4,3,"Will Brown "
prairie-view,2013,SWAC,0.324,69.5,"Andre Adams",31,8,12.1,0.333,0.406,0.154,0.762,0.7,1.1,0.7,0,1.1,1.5,"Byron Rimm "
mississippi-state,2013,SEC,0.424,67.7,"Andre Applewhite",12,5,17.8,0.415,0.438,0.333,0.674,3.9,1.3,0.8,0.1,1.7,5.5,"Rick Ray "
coppin-state,2013,MEAC,0.375,69.7,"Andre Armstrong",28,13,23,0.321,0.351,0.309,0.831,1.5,0.7,0.5,0,1,11.8,"Fang Mitchell "
duke,2013,ACC,0.743,78.4,"Andre Dawkins",33,4,13.7,0.444,0.541,0.421,0.811,1.3,0.4,0.5,0.2,0.5,7.9,"Mike Krzyzewski "
new-orleans,2013,Southland,0.423,71.5,"Andre Gonzague",1,0,4,0.5,0,0.5,0,1,0,0,0,0,3,"Mark Slessinger "
idaho-state,2013,"Big Sky",0.379,70.8,"Andre Hatchett",29,29,33.5,0.419,0.44,0.2,0.623,5.5,3.1,1.4,0.1,2.2,14.1,"Bill Evans "
minnesota,2013,"Big Ten",0.658,71.4,"Andre Hollins",36,36,30.5,0.377,0.409,0.349,0.841,3.5,2.4,0.9,0.1,1.8,13.6,"Richard Pitino "
james-madison,2013,CAA,0.355,63.3,"Andre Nation",14,10,33.7,0.487,0.585,0.2,0.614,5.3,1.6,2,1,1.3,15.4,"Matt Brady "
idaho-state,2013,"Big Sky",0.379,70.8,"Andre Slavik",1,0,0,0,0,0,0,0,0,0,1,0,0,"Bill Evans "
winthrop,2013,"Big South",0.606,74,"Andre Smith",33,28,26.5,0.42,0.425,0.418,0.81,2.7,2.5,1,0.1,1.4,10.1,"Pat Kelsey "
louisiana-state,2013,SEC,0.588,74.7,"Andre Stringer",34,14,25.7,0.421,0.454,0.402,0.81,2.5,2.6,1,0,1.3,11.8,"Johnny Jones "
wake-forest,2013,ACC,0.515,69.7,"Andre Washington",29,1,7.9,0.49,0.49,0,0.545,1.8,0.2,0.1,1.3,0.4,2.3,"Jeff Bzdelik "
washington,2013,Pac-12,0.531,74.5,"Andrew Andrews",32,32,30.2,0.381,0.433,0.283,0.794,3.9,2.6,1.2,0.1,1.6,12.3,"Lorenzo Romar "
colgate,2013,Patriot,0.419,69.6,"Andrew Bargmann",8,0,4.4,0.5,1,0.333,0.5,0.5,0,0.1,0,0,0.8,"Matt Langel "
pacific,2013,WCC,0.529,73.1,"Andrew Bock",34,34,28.1,0.386,0.407,0.352,0.882,2.2,2.8,0.4,0,1.5,11.3,"Ron Verlin "
indiana,2013,"Big Ten",0.531,72.3,"Andrew Calomeris",4,0,1.3,0.5,0.5,0,0,0,0,0,0,0,0.5,"Tom Crean "
butler,2013,"Big East",0.452,68.5,"Andrew Chrabascz",31,10,19.3,0.525,0.532,0.455,0.763,3,1.1,0.6,0.2,0.7,6.3,"Brandon Miller "
michigan,2013,"Big Ten",0.757,73.9,"Andrew Dakich",12,0,2,0.25,0,1,0,0.3,0.4,0,0,0.2,0.3,"John Beilein "
rice,2013,CUSA,0.233,61.8,"Andrew Drone",30,0,10.5,0.535,0.535,0,0.432,1.9,0.1,0.1,0.3,0.5,3.6,"Ben Braun "
ohio-state,2013,"Big Ten",0.714,69.5,"Andrew Goldstein",2,0,1,0,0,0,0,0,0,0,0,0,0,"Thad Matta "
kentucky,2013,SEC,0.725,74.8,"Andrew Harrison",40,39,31.7,0.367,0.373,0.351,0.764,3.2,4,0.5,0.2,2.7,10.9,"John Calipari "
chattanooga,2013,Southern,0.545,75.4,"Andrew Houts",10,0,3.5,0.462,0.625,0.2,0.833,0.9,0.5,0.2,0,0.5,1.8,"Will Wade "
central-connecticut-state,2013,NEC,0.367,70.6,"Andrew Hurd",8,0,3.1,0.2,0.5,0,0,0.4,0.4,0,0,0.5,0.3,"Howie Dickenman "
brigham-young,2013,WCC,0.657,83.7,"Andrew Johnston",9,0,1.9,0.333,0,0.333,0.25,0.3,0.1,0.1,0,0.2,0.4,"Dave Rose "
fairfield,2013,MAAC,0.219,63.4,"Andrew Leone",1,0,1,0,0,0,0,1,0,0,0,0,0,"Sydney Johnson "
davidson,2013,Southern,0.606,78.5,"Andrew McAuliffe",31,5,9.9,0.532,0.55,0,0.19,1.5,0.4,0.1,0.1,0.8,2.3,"Bob McKillop "
massachusetts-lowell,2013,AEC,0.357,61.4,"Andrew Nene",1,0,4,0,0,0,0,0,0,0,0,0,0,"Pat Duquette "
monmouth,2013,MAAC,0.344,69,"Andrew Nicholas",32,32,30.3,0.392,0.422,0.35,0.711,3.3,1.1,0.9,0.4,1.9,14.3,"King Rice "
kennesaw-state,2013,A-Sun,0.194,65,"Andrew Osemhen",30,12,17.5,0.386,0.386,0,0.604,2.7,0.2,0.2,0.3,1,3.2,"Lewis Preston "
santa-clara,2013,WCC,0.424,70.9,"Andrew Papenfus",15,0,5.9,0.286,0.333,0.25,0,0.7,0.1,0.1,0.1,0.3,0.3,"Kerry Keating "
arkansas-little-rock,2013,"Sun Belt",0.469,71.5,"Andrew Poulter",7,0,1.9,0.667,0.667,0,0,0.4,0,0,0,0,1.7,"Steve Shields "
north-carolina-asheville,2013,"Big South",0.531,77.7,"Andrew Rowsey",32,32,36.1,0.429,0.459,0.405,0.836,3.7,2.9,1.3,0.1,3.2,20.3,"Nick McDevitt "
campbell,2013,"Big South",0.375,67.6,"Andrew Ryan",32,32,29,0.447,0.495,0.413,0.667,4,2.2,1.3,0.3,1.4,9.9,"Kevin McGeehan "
bryant,2013,NEC,0.563,73.5,"Andrew Scocca",1,0,1,0,0,0,0,0,0,0,0,0,0,"Tim OShea "
liberty,2013,"Big South",0.344,70.3,"Andrew Smith",32,18,21.4,0.62,0.618,1,0.58,5.8,0.8,0.8,1.1,1.3,8.4,"Dale Layer "
kansas,2013,"Big 12",0.714,79,"Andrew White III",18,0,6.3,0.441,0.778,0.32,0.5,1.2,0.2,0.3,0.2,0.4,2.4,"Bill Self "
kansas,2013,"Big 12",0.714,79,"Andrew Wiggins",35,35,32.8,0.448,0.493,0.341,0.775,5.9,1.5,1.2,1,2.3,17.1,"Bill Self "
james-madison,2013,CAA,0.355,63.3,"Andrey Semenov",28,24,28.8,0.365,0.403,0.333,0.761,4.1,1.2,0.7,0.4,1.7,10.9,"Matt Brady "
mcneese-state,2013,Southland,0.355,68.1,"Andrija Milovanovic",9,0,3.4,0.25,0,0.333,0,1.1,0.1,0,0,0.1,0.7,"Dave Simmons "
montana,2013,"Big Sky",0.567,70.8,"Andy Martin",30,9,10.1,0.5,0.5,0,0.75,2.1,0.2,0.2,0.6,0.5,2.3,"Wayne Tinkle "
norfolk-state,2013,MEAC,0.559,71.4,"Anell Alexis",34,15,20.3,0.458,0.504,0.351,0.779,3.4,0.6,0.6,0.3,1.1,7.3,"Robert Jones "
purdue,2013,"Big Ten",0.469,72.3,"Anfernee Brown",5,0,1.8,0.25,0.5,0,0,0.4,0.4,0,0,0,0.4,"Matt Painter "
maryland-eastern-shore,2013,MEAC,0.2,66.5,"Anfernee Robinson",2,0,2,0,0,0,0,0.5,0,0.5,0,0.5,0,"Frankie Allen "
georgia-southern,2013,Southern,0.441,70.8,"Angel Matias",34,33,24.7,0.507,0.589,0.135,0.49,6.7,0.6,0.6,0.3,1.5,7.7,"Mark Byington "
gonzaga,2013,WCC,0.806,76.7,"Angel Nunez",24,0,7.3,0.433,0.481,0.125,0.816,2,0,0.1,0.4,0.6,3.5,"Mark Few "
savannah-state,2013,MEAC,0.406,61.5,"Angelo Davis",16,1,3.3,0.25,0.286,0,0.917,0.1,0.2,0.1,0,0.4,0.9,"Horace Broadnax "
morehead-state,2013,OVC,0.588,76.6,"Angelo Warner",34,34,34.8,0.446,0.534,0.326,0.821,4.8,3,2,0.3,2.6,17.5,"Sean Woods "
oregon-state,2013,Pac-12,0.5,75.8,"Angus Brandt",30,30,25.4,0.521,0.556,0.367,0.761,3.9,1.5,0.4,0.7,1.5,12.6,"Craig Robinson "
long-beach-state,2013,"Big West",0.469,69.9,"Anson Moye",10,1,2.8,0.429,0.25,0.667,0.5,0.2,0.3,0,0,0.3,0.9,"Dan Monson "
brigham-young,2013,WCC,0.657,83.7,"Anson Winder",35,8,16.7,0.539,0.646,0.403,0.739,1.8,1.3,0.6,0.1,0.5,6.5,"Dave Rose "
chattanooga,2013,Southern,0.545,75.4,"Anthanee Doyle",11,0,6.5,0.381,0.333,0.444,0.6,0.7,0.5,0.2,0,0.4,2.1,"Will Wade "
arkansas,2013,SEC,0.647,80.1,"Anthlon Bell",32,14,16.1,0.378,0.479,0.331,0.8,1.3,0.7,0.3,0.1,0.7,7.2,"Mike Anderson "
north-carolina-state,2013,ACC,0.611,71.1,"Anthony Barber",36,18,24.2,0.401,0.43,0.261,0.696,2,3.5,0.6,0,1.7,8.5,"Mark Gottfried "
southern-illinois,2013,MVC,0.424,66.9,"Anthony Beane",33,33,34.1,0.471,0.512,0.394,0.766,3.2,1.5,1.2,0.1,1.8,14.7,"Barry Hinson "
stanford,2013,Pac-12,0.639,72.7,"Anthony Brown",36,35,33.5,0.475,0.489,0.453,0.785,5,2.1,0.9,0.1,1.9,12.3,"Johnny Dawkins "
iowa,2013,"Big Ten",0.606,81.5,"Anthony Clemmons",32,0,11.3,0.511,0.581,0.375,0.615,1.3,1.7,0.3,0.1,0.9,2.4,"Fran McCaffery "
memphis,2013,AAC,0.706,76.9,"Anthony Cole",5,0,2,0.333,0.333,0,1,0.4,0,0,0,0,1.2,"Josh Pastner "
south-florida,2013,AAC,0.375,65.6,"Anthony Collins",8,7,31.4,0.289,0.2,0.389,0.765,1.6,5.9,1.5,0.3,3.5,6.9,"Stan Heath "
missouri,2013,SEC,0.657,72.9,"Anthony Criswell",28,0,13.9,0.429,0.472,0.263,0.833,3.4,0.2,0.2,0.1,0.8,3.9,"Frank Haith "
yale,2013,Ivy,0.576,66.9,"Anthony Dallier",26,1,11.6,0.279,0.355,0.2,0.609,1.5,0.7,0.2,0,0.2,2.1,"James Jones "
colgate,2013,Patriot,0.419,69.6,"Anthony DeRiggs",5,0,0.6,0,0,0,0,0,0,0,0,0,0,"Matt Langel "
boise-state,2013,MWC,0.618,76.2,"Anthony Drmic",32,31,32.8,0.441,0.526,0.341,0.781,4.5,1.7,1.1,0.1,1.9,15.9,"Leon Rice "
alcorn-state,2013,SWAC,0.387,64,"Anthony Evans",29,11,15.9,0.341,0.385,0.217,0.692,1.5,1.7,0.6,0,0.7,2.9,"Luther Riley "
bradley,2013,MVC,0.375,63.6,"Anthony Fields",26,0,4.9,0.364,0.429,0.25,0,0.3,0.3,0.1,0,0.3,0.3,"Geno Ford "
virginia,2013,ACC,0.811,66.2,"Anthony Gill",37,6,19.8,0.587,0.587,0,0.627,4,0.4,0.3,0.5,1.1,8.6,"Tony Bennett "
bowling-green-state,2013,MAC,0.375,62.7,"Anthony Henderson",31,31,33.8,0.401,0.423,0.375,0.597,3.9,1.7,2.1,0.2,1.3,10.4,"Louis Orr "
louisiana-state,2013,SEC,0.588,74.7,"Anthony Hickey",34,31,31.4,0.369,0.413,0.346,0.575,2.8,3.7,1.8,0.1,1.3,8.4,"Johnny Jones "
incarnate-word,2013,Southland,0.778,82.1,"Anthony Horton",26,25,27.1,0.518,0.578,0.327,0.679,4.8,1.4,0.7,0.7,2.2,11.8,"Ken Burmeister "
incarnate-word,2013,Southland,0.778,82.1,"Anthony Horton#2",1,1,16,0.2,0.333,0,1,1,0,1,0,2,4,"Ken Burmeister "
morgan-state,2013,MEAC,0.484,71.5,"Anthony Hubbard",31,26,28.5,0.444,0.531,0.216,0.615,6.8,2.1,0.7,0.2,1.8,10.8,"Todd Bozeman "
loyola-marymount,2013,WCC,0.406,73.3,"Anthony Ireland",32,32,35.2,0.409,0.446,0.313,0.817,3.7,5.4,1.7,0.1,2.8,18.6,"Max Good "
stony-brook,2013,AEC,0.676,71.4,"Anthony Jackson",31,22,30,0.414,0.46,0.366,0.937,2.5,2.2,0.7,0,2.2,12.5,"Steve Pikiell "
eastern-illinois,2013,OVC,0.367,67.7,"Anthony Johnson",27,0,4.5,0.278,0.25,0.333,1,0.4,0.3,0,0,0.4,0.6,"Jay Spoonhour "
northern-colorado,2013,"Big Sky",0.563,73.9,"Anthony Johnson",24,0,8.1,0.46,0.469,0.452,0.667,0.9,0.1,0.3,0,0.7,3.5,"B.J. Hill "
temple,2013,AAC,0.29,73.9,"Anthony Lee",28,27,31.1,0.495,0.497,0.333,0.655,8.6,0.8,0.6,0.9,1.6,13.6,"Fran Dunphy "
high-point,2013,"Big South",0.516,71.1,"Anthony Lindauer",30,6,14.5,0.426,0.37,0.446,0.846,1,1.1,0.3,0,1.1,4.3,"Scott Cherry "
stony-brook,2013,AEC,0.676,71.4,"Anthony Mayo",33,3,9.2,0.25,0.25,0,0.706,1.6,0.2,0.1,0.3,0.2,1,"Steve Pikiell "
mississippi-valley-state,2013,SWAC,0.281,71.7,"Anthony McDonald",32,31,28.3,0.388,0.449,0.359,0.789,2,1.4,0.8,0,1.8,11.9,"Chico Potts "
northern-kentucky,2013,A-Sun,0.3,68.1,"Anthony Monaco",30,16,21,0.329,0.515,0.175,0.848,2.9,1.3,0.5,0.1,1.1,3.1,"Dave Bezold "
tennessee-tech,2013,OVC,0.515,72,"Anthony Morse",25,3,6.6,0.351,0.351,0,0.611,1.1,0.2,0.3,0.3,0.4,1.5,"Steve Payne "
robert-morris,2013,NEC,0.611,72,"Anthony Myers",36,36,27.6,0.392,0.428,0.318,0.75,2.4,3.7,1.1,0,1.7,6.9,"Andrew Toole "
rider,2013,MAAC,0.452,73.9,"Anthony Myles",31,30,33,0.417,0.45,0.377,0.759,4.3,2.2,0.7,0.3,2.2,16.2,"Kevin Baggett "
albany-ny,2013,AEC,0.559,65.9,"Anthony Odunsi",5,0,5,0.4,0.4,0,1,0.4,0.2,0.2,0,0.4,1.2,"Will Brown "
mississippi,2013,SEC,0.576,75.2,"Anthony Perez",32,12,20.2,0.401,0.461,0.333,0.688,3.5,0.7,0.7,0.6,1.5,7.1,"Andy Kennedy "
cal-poly,2013,"Big West",0.412,63,"Anthony Silvestri",29,1,8.5,0.379,1,0.339,0.333,1,0.1,0.2,0,0.1,2.5,"Joe Callero "
college-of-charleston,2013,CAA,0.438,63,"Anthony Stitt",32,32,34.6,0.354,0.367,0.342,0.557,2.9,3.1,1,0.1,1.7,10,"Doug Wojcik "
eastern-michigan,2013,MAC,0.595,65.5,"Anthony Strickland",27,1,7.3,0.591,0.591,0,0.565,1,0.1,0.3,0.1,0.2,1.4,"Rob Murphy "
college-of-charleston,2013,CAA,0.438,63,"Anthony Thomas",32,22,24.8,0.475,0.503,0.176,0.523,4.6,0.9,0.7,0.6,1.6,7,"Doug Wojcik "
holy-cross,2013,Patriot,0.588,67,"Anthony Thompson",32,21,27.7,0.398,0.378,0.414,0.785,2.2,2.5,0.9,0,1.1,9.4,"Milan Brown "
texas-arlington,2013,"Sun Belt",0.469,76.3,"Anthony Walker",28,7,14.9,0.717,0.717,0,0.522,3.4,0.2,0.2,0.8,0.6,3.5,"Scott Cross "
mercer,2013,A-Sun,0.75,78.8,"Anthony White",36,36,21.4,0.477,0.528,0.427,0.797,2.4,1.1,0.5,0,0.6,8.5,"Bob Hoffman "
st-francis-ny,2013,NEC,0.563,69,"Anthony White",23,22,23,0.395,0.473,0.211,0.857,3.7,1.8,0.6,0.5,1.3,5.8,"Glenn Braica "
south-alabama,2013,"Sun Belt",0.355,68.9,"Antoine Allen",31,29,28.1,0.35,0.374,0.337,0.797,3.2,1.3,0.8,0.1,1.7,10.7,"Matthew Graves "
niagara,2013,MAAC,0.212,75.3,"Antoine Mason",33,33,37.6,0.44,0.498,0.286,0.728,3.6,1.5,1.2,0.2,2.8,25.6,"Chris Casey "
troy,2013,"Sun Belt",0.355,68.4,"Antoine Myers",31,31,34.1,0.508,0.522,0,0.663,5.4,2.6,0.8,0,2.1,12.1,"Phil Cunningham "
louisville,2013,AAC,0.838,81,"Anton Gill",23,0,5.9,0.324,0.556,0.24,0.333,0.7,0.2,0.2,0,0.1,1.4,"Rick Pitino "
cleveland-state,2013,Horizon,0.636,73,"Anton Grady",31,31,24.6,0.476,0.487,0.125,0.634,6.8,1.7,0.7,1,1.7,10.4,"Gary Waters "
old-dominion,2013,CUSA,0.5,64.2,"Anton Larsen",18,2,6.9,0.391,0.6,0,0.667,1.2,0.1,0,0.2,0.3,1.2,"Jeff Jones "
detroit-mercy,2013,Horizon,0.406,71.1,"Anton Wilson",32,3,22.7,0.401,0.4,0.402,0.788,2.2,1.3,0.5,0.2,0.8,7,"Ray McCallum "
northern-illinois,2013,MAC,0.469,62.3,"Antone Christian",10,1,7,0.269,0.3,0.25,0.833,1,0.2,0,0.3,0.4,2.3,"Mark Montgomery "
north-carolina-central,2013,MEAC,0.824,73.9,"Antonin Galaya",17,0,5.1,0.222,0.333,0.185,1,0.9,0.1,0.1,0.1,0.1,1.3,"LeVelle Moton "
tennessee,2013,SEC,0.649,72.2,"Antonio Barton",37,28,25.1,0.373,0.424,0.34,0.689,2.2,2.1,0.6,0.1,1,7.5,"Cuonzo Martin "
montana-state,2013,"Big Sky",0.452,68,"Antonio Biglow",30,15,24.9,0.379,0.427,0.222,0.701,2,2.6,1,0,1.6,7.3,"Brad Huse "
massachusetts-lowell,2013,AEC,0.357,61.4,"Antonio Bivins",16,3,27.5,0.507,0.514,0,0.763,5.9,0.4,1.3,0.3,1.7,13.6,"Pat Duquette "
ohio,2013,MAC,0.676,71.5,"Antonio Campbell",34,9,9.6,0.578,0.63,0.111,0.543,2.6,0.3,0.2,0.4,0.7,3.8,"Jim Christian "
southeastern-louisiana,2013,Southland,0.4,69.5,"Antonio Evans",7,0,1.9,0.667,0.5,1,0,0.3,0.3,0,0.1,0,0.7,"Jim Yarbrough "
campbell,2013,"Big South",0.375,67.6,"Antonio Kalpic",2,1,4.5,0.5,0.5,0,1,1.5,0.5,0,0,0,2,"Kevin McGeehan "
east-carolina,2013,CUSA,0.5,72.9,"Antonio Robinson",34,23,21.7,0.399,0.427,0.227,0.709,3.7,2.7,1.1,0.2,1.5,4.9,"Jeff Lebo "
southeast-missouri-state,2013,OVC,0.563,82.9,"Antonius Cleveland",32,21,22.3,0.525,0.564,0.359,0.596,2.8,1.7,1,0.5,1.9,9.1,"Dickey Nutt "
southeastern-louisiana,2013,Southland,0.4,69.5,"Antonnio Benton",27,25,30.2,0.47,0.505,0.319,0.708,6.3,1.4,0.6,0.8,2.7,11.7,"Jim Yarbrough "
liberty,2013,"Big South",0.344,70.3,"Antwan Burrus",31,20,26.5,0.499,0.5,0.4,0.739,5.3,0.5,0.5,0.6,1.6,13,"Dale Layer "
grambling,2013,SWAC,0.172,65.6,"Antwan Scott",25,22,33.6,0.436,0.469,0.392,0.806,4.5,3.7,1.3,0,3.6,15.7,"Joseph Price "
texas-am,2013,SEC,0.529,64.7,"Antwan Space",34,22,23.3,0.407,0.462,0.255,0.563,4.7,0.8,0.5,0.5,1.3,6.4,"Billy Kennedy "
campbell,2013,"Big South",0.375,67.6,"Antwon Oliver",31,1,16,0.369,0.614,0.231,0.625,2.2,0.9,0.7,0.7,0.7,4,"Kevin McGeehan "
san-diego-state,2013,MWC,0.861,70.3,"Aqeel Quinn",32,1,16.1,0.363,0.379,0.35,0.73,1.6,1,0.7,0.1,0.7,5,"Steve Fisher "
brown,2013,Ivy,0.517,71.2,"Aram Martin",4,0,5.3,0,0,0,0,0.8,0,0.3,0,0.3,0,"Mike Martin "
saint-francis-pa,2013,NEC,0.323,61.8,"Aric Gresko",5,0,2,0,0,0,0,0,0,0,0,0,0,"Rob Krimmel "
oregon,2013,Pac-12,0.706,81.9,"Arik Armstead",1,0,4,1,1,0,0,0,0,0,0,0,2,"Dana Altman "
charleston-southern,2013,"Big South",0.419,81.4,"Arlon Harper",29,21,26.7,0.439,0.526,0.322,0.773,3.6,2.2,1.6,0.2,1.6,12.6,"Barclay Radebaugh "
florida-gulf-coast,2013,A-Sun,0.629,71.5,"Armand Shoon",17,0,3.5,0.111,0.167,0,0.333,0.7,0.1,0.1,0,0.1,0.2,"Joe Dooley "
yale,2013,Ivy,0.576,66.9,"Armani Cotton",33,30,25.9,0.357,0.398,0.311,0.76,5.4,1,0.9,0.1,1.3,8.5,"James Jones "
north-texas,2013,CUSA,0.5,69.6,"Armani Flannigan",31,11,10,0.554,0.564,0,0.286,2.1,0.1,0.2,1,0.5,2.4,"Tony Benford "
tennessee,2013,SEC,0.649,72.2,"Armani Moore",33,0,12.9,0.47,0.561,0.269,0.586,2.2,0.7,0.5,0.6,0.3,3.1,"Cuonzo Martin "
wake-forest,2013,ACC,0.515,69.7,"Arnaud William Adala Moto",33,11,19.6,0.465,0.479,0.143,0.653,5.2,0.6,0.5,0.1,1.6,6.9,"Jeff Bzdelik "
coppin-state,2013,MEAC,0.375,69.7,"Arnold Fripp",31,18,19.6,0.435,0.451,0.392,0.667,3.8,0.3,0.3,0.5,0.8,7,"Fang Mitchell "
pittsburgh,2013,ACC,0.722,71.8,"Aron Phillips-Nwankwo",9,0,1.8,0.444,0.5,0.333,0.5,0.8,0,0,0.1,0.2,1.1,"Jamie Dixon "
alabama-am,2013,SWAC,0.467,64.5,"Arthur Capers",30,13,18.9,0.435,0.5,0.342,0.676,2.7,1,0.8,0.3,1.3,7.1,"Willie Hayes "
new-mexico,2013,MWC,0.794,74,"Arthur Edwards",15,0,8,0.179,0.4,0.056,0.75,0.5,0.2,0.3,0.3,0.3,0.9,"Craig Neal "
chicago-state,2013,WAC,0.406,69.8,"Arthur Gage",2,0,0.5,0,0,0,0,0,0,0,0,0.5,0,"Tracy Dildy "
auburn,2013,SEC,0.467,71.5,"Asauhn Dixon-Tatum",30,29,22.5,0.575,0.575,0,0.667,6,0.4,0.3,2.1,1.4,6,"Tony Barbee "
citadel,2013,Southern,0.212,67,"Ashton Moore",33,31,32.4,0.389,0.37,0.412,0.783,3.4,3.6,1,0.1,2.5,14.1,"Chuck Driesell "
manhattan,2013,MAAC,0.758,77,"Ashton Pankey",33,21,17.7,0.577,0.577,0,0.518,4.3,0.2,0.2,1.1,1.4,7.1,"Steve Masiello "
colorado,2013,Pac-12,0.657,70.2,"Askia Booker",35,35,30.5,0.389,0.443,0.272,0.818,3.7,3.3,1.3,0.1,2.5,13.7,"Tad Boyle "
pepperdine,2013,WCC,0.484,71.2,"Atif Russell",26,4,12,0.44,0.484,0.231,0.71,2,0.6,0.5,0.1,0.7,3.5,"Marty Wilson "
grambling,2013,SWAC,0.172,65.6,"ATorri Shine",29,26,32.3,0.424,0.481,0.298,0.753,4.1,1.2,0.7,0.2,2.4,13.8,"Joseph Price "
central-arkansas,2013,Southland,0.276,74.7,"Aubrey Ball",28,2,12.4,0.378,0.313,0.418,0.676,1.2,0.7,0.3,0,0.6,5.4,"Clarence Finley "
toledo,2013,MAC,0.794,79.2,"Aubrey Williams",9,0,2,0.5,1,0,0.5,0.6,0.1,0,0,0,0.3,"Tod Kowalczyk "
ucla,2013,Pac-12,0.757,81.2,"Aubrey Williams",11,0,1.3,0,0,0,0.5,0.1,0,0.1,0,0,0.1,"Steve Alford "
south-alabama,2013,"Sun Belt",0.355,68.9,"Augustine Rubit",31,30,31.4,0.463,0.488,0.328,0.667,9.4,1.4,0.7,1.5,2,17,"Matthew Graves "
buffalo,2013,MAC,0.655,73.5,"Auraum Nuiriankh",21,1,5.5,0.214,0.2,0.222,0.625,1,0.1,0.1,0.1,0.2,0.6,"Bobby Hurley "
sam-houston-state,2013,Southland,0.686,75.6,"Aurimas Majauskas",26,0,9.2,0.577,0.6,0.333,0.731,2.6,0.4,0.4,0.1,0.7,4.7,"Jason Hooten "
howard,2013,MEAC,0.242,61.2,"Ausar Madison",21,6,13.1,0.462,0.524,0.2,0.813,1.2,1.6,0.7,0,1.5,1.8,"Kevin Nickelberry "
